Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),Magnetic Latitude,Magnetic Longitude,MLT
01 Jan 2015 23:02:00.000,79.834,14.254,1230.503693,77.0499038696289,114.35987091064453,1.4779897054036475
01 Jan 2015 23:02:10.000,79.711,17.219,1217.666712,76.728271484375,116.00081634521484,1.590118408203125
01 Jan 2015 23:02:20.000,79.561,20.115,1204.835587,76.3953628540039,117.56808471679688,1.697336324055989
01 Jan 2015 23:02:30.000,79.383,22.931,1192.011488,76.05000305175781,119.06099700927734,1.7995976765950523
01 Jan 2015 23:02:40.000,79.181,25.657,1179.195603,75.69556427001953,120.48855590820312,1.897502136230468
01 Jan 2015 23:02:50.000,78.953,28.286,1166.389134,75.32966613769531,121.847900390625,1.9908579508463546
01 Jan 2015 23:03:00.000,78.702,30.811,1153.593303,74.95458221435547,123.14452362060547,2.0800333658854164
01 Jan 2015 23:03:10.000,78.43,33.23,1140.809347,74.57144165039062,124.38346862792969,2.165364074707032
01 Jan 2015 23:03:20.000,78.136,35.541,1128.038522,74.17859649658203,125.56379699707031,2.24678700764974
01 Jan 2015 23:03:30.000,77.823,37.744,1115.282102,73.77811431884766,126.69120788574219,2.3246821085611984
01 Jan 2015 23:03:40.000,77.491,39.841,1102.541379,73.36918640136719,127.76737213134766,2.399160257975261
01 Jan 2015 23:03:50.000,77.142,41.832,1089.817661,72.95306396484375,128.79449462890625,2.4703699747721366
01 Jan 2015 23:04:00.000,76.778,43.722,1077.112277,72.53081512451172,129.77752685546875,2.5386403401692696
01 Jan 2015 23:04:10.000,76.398,45.515,1064.426574,72.10077667236328,130.7168731689453,2.6039983113606766
01 Jan 2015 23:04:20.000,76.004,47.213,1051.761917,71.66424560546875,131.61447143554688,2.6665725708007812
01 Jan 2015 23:04:30.000,75.596,48.823,1039.11969,71.22050476074219,132.47386169433594,2.7266006469726562
01 Jan 2015 23:04:40.000,75.177,50.347,1026.501294,70.77189636230469,133.2971649169922,2.784222920735676
01 Jan 2015 23:04:50.000,74.746,51.791,1013.908152,70.31686401367188,134.0859832763672,2.839546712239585
01 Jan 2015 23:05:00.000,74.304,53.16,1001.341702,69.85582733154297,134.8429718017578,2.892748514811199
01 Jan 2015 23:05:10.000,73.852,54.457,988.813268,69.38931274414062,135.56910705566406,2.9438924153645836
01 Jan 2015 23:05:20.000,73.391,55.687,976.315002,68.91781616210938,136.2669219970703,2.9931498209635414
01 Jan 2015 23:05:30.000,72.92,56.853,963.848302,68.43998718261719,136.93621826171875,3.04050547281901
01 Jan 2015 23:05:40.000,72.442,57.96,951.414576,67.95832061767578,137.58090209960938,3.08622080485026
01 Jan 2015 23:05:50.000,71.955,59.011,939.015238,67.47054290771484,138.20042419433594,3.130258178710939
01 Jan 2015 23:06:00.000,71.46,60.009,926.651713,66.97731018066406,138.7960968017578,3.1727066040039062
01 Jan 2015 23:06:10.000,70.959,60.958,914.325432,66.48023223876953,139.37059020996094,3.2137425740559884
01 Jan 2015 23:06:20.000,70.451,61.862,902.037837,65.97805786132812,139.92520141601562,3.2534540812174484
01 Jan 2015 23:06:30.000,69.936,62.721,889.790377,65.47058868408203,140.4584503173828,3.2917409261067725
01 Jan 2015 23:06:40.000,69.415,63.541,877.584513,64.95848846435547,140.97459411621094,3.328886922200521
01 Jan 2015 23:06:50.000,68.889,64.322,865.421714,64.44255065917969,141.4726104736328,3.3648254394531243
01 Jan 2015 23:07:00.000,68.357,65.067,853.303458,63.92159652709961,141.95355224609375,3.3996261596679673
01 Jan 2015 23:07:10.000,67.819,65.779,841.231237,63.39541244506836,142.41897583007812,3.433391825358072
01 Jan 2015 23:07:20.000,67.277,66.458,829.20655,62.86580276489258,142.86837768554688,3.4660888671875014
01 Jan 2015 23:07:30.000,66.729,67.109,817.230908,62.33060073852539,143.30471801757812,3.497916666666665
01 Jan 2015 23:07:40.000,66.177,67.731,805.305833,61.791656494140625,143.7266845703125,3.5287857055664062
01 Jan 2015 23:07:50.000,65.62,68.327,793.432861,61.24781799316406,144.1358642578125,3.5588027954101555
01 Jan 2015 23:08:00.000,65.059,68.898,781.613536,60.69992446899414,144.5325927734375,3.5879887898763023
01 Jan 2015 23:08:10.000,64.493,69.445,769.849416,60.14689254760742,144.9168243408203,3.616343180338543
01 Jan 2015 23:08:20.000,63.923,69.971,758.142071,59.58955001831055,145.29086303710938,3.6440175374348946
01 Jan 2015 23:08:30.000,63.349,70.475,746.493084,59.027809143066406,145.65309143066406,3.6709055582682275
01 Jan 2015 23:08:40.000,62.772,70.96,734.90405,58.4625244140625,146.005859375,3.697162373860678
01 Jan 2015 23:08:50.000,62.19,71.426,723.376577,57.89164352416992,146.34828186035156,3.722728983561197
01 Jan 2015 23:09:00.000,61.605,71.875,711.912286,57.3170280456543,146.6820068359375,3.7477162679036446
01 Jan 2015 23:09:10.000,61.016,72.307,700.512812,56.73760986328125,147.00637817382812,3.772080993652345
01 Jan 2015 23:09:20.000,60.424,72.723,689.179802,56.154300689697266,147.322021484375,3.7958633422851555
01 Jan 2015 23:09:30.000,59.828,73.124,677.914916,55.566017150878906,147.6293182373047,3.819088745117188
01 Jan 2015 23:09:40.000,59.229,73.51,666.719829,54.97369384765625,147.92794799804688,3.8417373657226577
01 Jan 2015 23:09:50.000,58.627,73.884,655.596228,54.37723159790039,148.22042846679688,3.8639765421549477
01 Jan 2015 23:10:00.000,58.021,74.244,644.545813,53.77560043334961,148.5043487548828,3.8856445312500014
01 Jan 2015 23:10:10.000,57.412,74.593,633.564386,53.16971206665039,148.7823944091797,3.90692138671875
01 Jan 2015 23:10:20.000,56.799,74.929,622.660703,52.55853271484375,149.0521697998047,3.9276463826497405
01 Jan 2015 23:10:30.000,56.184,75.255,611.836535,51.94398498535156,149.31649780273438,3.948008728027343
01 Jan 2015 23:10:40.000,55.566,75.571,601.093647,51.32503128051758,149.5749969482422,3.9679829915364593
01 Jan 2015 23:10:50.000,54.944,75.876,590.433798,50.700618743896484,149.8263397216797,3.9874801635742188
01 Jan 2015 23:11:00.000,54.32,76.172,579.858738,50.07271957397461,150.0723876953125,4.006623840332033
01 Jan 2015 23:11:10.000,53.693,76.458,569.370209,49.44029998779297,150.31182861328125,4.025328063964842
01 Jan 2015 23:11:20.000,53.063,76.736,558.969945,48.80330276489258,150.54640197753906,4.043707784016927
01 Jan 2015 23:11:30.000,52.43,77.006,548.65967,48.161705017089844,150.7759246826172,4.06175079345703
01 Jan 2015 23:11:40.000,51.795,77.268,538.4411,47.51650619506836,151.00022888183594,4.079446411132814
01 Jan 2015 23:11:50.000,51.157,77.522,528.315942,46.866668701171875,151.2190704345703,4.096776835123698
01 Jan 2015 23:12:00.000,50.516,77.769,518.285892,46.212154388427734,151.43325805664062,4.113798014322917
01 Jan 2015 23:12:10.000,49.873,78.009,508.352637,45.55398941040039,151.64268493652344,4.130502319335939
01 Jan 2015 23:12:20.000,49.227,78.242,498.517856,44.89113235473633,151.84710693359375,4.14687296549479
01 Jan 2015 23:12:30.000,48.579,78.469,488.783215,44.22459030151367,152.0474395751953,4.162969970703124
01 Jan 2015 23:12:40.000,47.928,78.69,479.150372,43.5533332824707,152.24351501464844,4.178784688313801
