Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
02 Jan 2015 03:46:30.000,-72.329,167.629,1749.025951
02 Jan 2015 03:46:40.000,-71.933,168.467,1761.227161
02 Jan 2015 03:46:50.000,-71.535,169.265,1773.393415
02 Jan 2015 03:47:00.000,-71.134,170.027,1785.523986
02 Jan 2015 03:47:10.000,-70.732,170.755,1797.618159
02 Jan 2015 03:47:20.000,-70.327,171.45,1809.675231
02 Jan 2015 03:47:30.000,-69.921,172.114,1821.694514
02 Jan 2015 03:47:40.000,-69.513,172.749,1833.675331
02 Jan 2015 03:47:50.000,-69.104,173.357,1845.617017
02 Jan 2015 03:48:00.000,-68.694,173.94,1857.518918
02 Jan 2015 03:48:10.000,-68.283,174.498,1869.380395
02 Jan 2015 03:48:20.000,-67.87,175.033,1881.200817
02 Jan 2015 03:48:30.000,-67.457,175.547,1892.979566
02 Jan 2015 03:48:40.000,-67.044,176.04,1904.716035
02 Jan 2015 03:48:50.000,-66.629,176.514,1916.409627
02 Jan 2015 03:49:00.000,-66.215,176.969,1928.059758
02 Jan 2015 03:49:10.000,-65.799,177.407,1939.665852
02 Jan 2015 03:49:20.000,-65.384,177.829,1951.227344
02 Jan 2015 03:49:30.000,-64.968,178.235,1962.743677
02 Jan 2015 03:49:40.000,-64.552,178.626,1974.214306
02 Jan 2015 03:49:50.000,-64.136,179.002,1985.638694
02 Jan 2015 03:50:00.000,-63.72,179.366,1997.016312
02 Jan 2015 03:50:10.000,-63.304,179.716,2008.354823
02 Jan 2015 03:50:20.000,-62.889,-179.945,2019.645401
02 Jan 2015 03:50:30.000,-62.473,-179.619,2030.887477
02 Jan 2015 03:50:40.000,-62.057,-179.303,2042.080487
02 Jan 2015 03:50:50.000,-61.642,-178.998,2053.223881
02 Jan 2015 03:51:00.000,-61.226,-178.703,2064.317114
02 Jan 2015 03:51:10.000,-60.811,-178.417,2075.359653
02 Jan 2015 03:51:20.000,-60.397,-178.141,2086.350974
02 Jan 2015 03:51:30.000,-59.982,-177.873,2097.290562
02 Jan 2015 03:51:40.000,-59.568,-177.614,2108.177911
02 Jan 2015 03:51:50.000,-59.155,-177.363,2119.012524
02 Jan 2015 03:52:00.000,-58.741,-177.12,2129.793912
02 Jan 2015 03:52:10.000,-58.328,-176.884,2140.521599
02 Jan 2015 03:52:20.000,-57.916,-176.655,2151.195113
02 Jan 2015 03:52:30.000,-57.504,-176.433,2161.813993
02 Jan 2015 03:52:40.000,-57.093,-176.218,2172.377787
02 Jan 2015 03:52:50.000,-56.682,-176.008,2182.886052
02 Jan 2015 03:53:00.000,-56.271,-175.805,2193.338351
02 Jan 2015 03:53:10.000,-55.861,-175.607,2203.734258
02 Jan 2015 03:53:20.000,-55.451,-175.416,2214.073354
02 Jan 2015 03:53:30.000,-55.043,-175.229,2224.355227
02 Jan 2015 03:53:40.000,-54.634,-175.047,2234.579475
02 Jan 2015 03:53:50.000,-54.226,-174.871,2244.745701
02 Jan 2015 03:54:00.000,-53.819,-174.699,2254.853519
02 Jan 2015 03:54:10.000,-53.412,-174.532,2264.902546
02 Jan 2015 03:54:20.000,-53.006,-174.369,2274.892411
02 Jan 2015 03:54:30.000,-52.6,-174.211,2284.822746
02 Jan 2015 03:54:40.000,-52.195,-174.056,2294.693192
02 Jan 2015 03:54:50.000,-51.791,-173.906,2304.503395
02 Jan 2015 03:55:00.000,-51.387,-173.759,2314.253009
02 Jan 2015 03:55:10.000,-50.984,-173.616,2323.947199
02 Jan 2015 03:55:20.000,-50.581,-173.477,2333.580056
02 Jan 2015 03:55:30.000,-50.179,-173.341,2343.151206
02 Jan 2015 03:55:40.000,-49.777,-173.209,2352.660279
02 Jan 2015 03:55:50.000,-49.377,-173.08,2362.106914
02 Jan 2015 03:56:00.000,-48.976,-172.953,2371.490755
02 Jan 2015 03:56:10.000,-48.577,-172.83,2380.811452
02 Jan 2015 03:56:20.000,-48.178,-172.71,2390.068663
02 Jan 2015 03:56:30.000,-47.779,-172.593,2399.262049
02 Jan 2015 03:56:40.000,-47.381,-172.478,2408.391282
02 Jan 2015 03:56:50.000,-46.984,-172.366,2417.456035
02 Jan 2015 03:57:00.000,-46.587,-172.257,2426.455991
02 Jan 2015 03:57:10.000,-46.191,-172.15,2435.390838
02 Jan 2015 03:57:20.000,-45.796,-172.045,2444.260269
02 Jan 2015 03:57:30.000,-45.401,-171.943,2453.063984
02 Jan 2015 03:57:40.000,-45.006,-171.843,2461.801689
02 Jan 2015 03:57:50.000,-44.613,-171.745,2470.473096
02 Jan 2015 03:58:00.000,-44.22,-171.65,2479.077922
02 Jan 2015 03:58:10.000,-43.827,-171.556,2487.61589
02 Jan 2015 03:58:20.000,-43.435,-171.465,2496.086728
02 Jan 2015 03:58:30.000,-43.044,-171.375,2504.490172
02 Jan 2015 03:58:40.000,-42.653,-171.288,2512.82596
02 Jan 2015 03:58:50.000,-42.263,-171.202,2521.093837
02 Jan 2015 03:59:00.000,-41.873,-171.118,2529.293554
02 Jan 2015 03:59:10.000,-41.484,-171.036,2537.424865
02 Jan 2015 03:59:20.000,-41.095,-170.955,2545.487531
02 Jan 2015 03:59:30.000,-40.707,-170.877,2553.481317
02 Jan 2015 03:59:40.000,-40.32,-170.799,2561.405993
02 Jan 2015 03:59:50.000,-39.933,-170.724,2569.261332
02 Jan 2015 04:00:00.000,-39.547,-170.649,2577.047115
02 Jan 2015 04:00:10.000,-39.161,-170.577,2584.766799
02 Jan 2015 04:00:20.000,-38.776,-170.505,2592.416458
02 Jan 2015 04:00:30.000,-38.391,-170.436,2599.995854
02 Jan 2015 04:00:40.000,-38.007,-170.367,2607.504752
02 Jan 2015 04:00:50.000,-37.623,-170.3,2614.942919
02 Jan 2015 04:01:00.000,-37.24,-170.234,2622.310131
02 Jan 2015 04:01:10.000,-36.857,-170.169,2629.606165
02 Jan 2015 04:01:20.000,-36.475,-170.106,2636.830802
02 Jan 2015 04:01:30.000,-36.093,-170.044,2643.983831
02 Jan 2015 04:01:40.000,-35.712,-169.983,2651.06504
02 Jan 2015 04:01:50.000,-35.332,-169.923,2658.074227
02 Jan 2015 04:02:00.000,-34.951,-169.864,2665.011189
02 Jan 2015 04:02:10.000,-34.572,-169.806,2671.87573
02 Jan 2015 04:02:20.000,-34.193,-169.75,2678.667658
02 Jan 2015 04:02:30.000,-33.814,-169.694,2685.386784
02 Jan 2015 04:02:40.000,-33.436,-169.639,2692.032926
02 Jan 2015 04:02:50.000,-33.058,-169.586,2698.605901
02 Jan 2015 04:03:00.000,-32.681,-169.533,2705.105536
02 Jan 2015 04:03:10.000,-32.304,-169.481,2711.531656
02 Jan 2015 04:03:20.000,-31.928,-169.43,2717.884095
02 Jan 2015 04:03:30.000,-31.552,-169.38,2724.162688
02 Jan 2015 04:03:40.000,-31.176,-169.331,2730.367275
02 Jan 2015 04:03:50.000,-30.801,-169.283,2736.497698
02 Jan 2015 04:04:00.000,-30.426,-169.235,2742.553804
02 Jan 2015 04:04:10.000,-30.052,-169.189,2748.535444
02 Jan 2015 04:04:20.000,-29.678,-169.143,2754.442472
02 Jan 2015 04:04:30.000,-29.305,-169.098,2760.274745
02 Jan 2015 04:04:40.000,-28.932,-169.053,2766.032125
02 Jan 2015 04:04:50.000,-28.559,-169.009,2771.714474
02 Jan 2015 04:05:00.000,-28.187,-168.966,2777.32166
02 Jan 2015 04:05:10.000,-27.815,-168.924,2782.856109
02 Jan 2015 04:05:20.000,-27.444,-168.882,2788.315116
02 Jan 2015 04:05:30.000,-27.073,-168.841,2793.698536
02 Jan 2015 04:05:40.000,-26.702,-168.801,2799.006226
02 Jan 2015 04:05:50.000,-26.332,-168.761,2804.238048
02 Jan 2015 04:06:00.000,-25.962,-168.722,2809.393866
02 Jan 2015 04:06:10.000,-25.593,-168.684,2814.473546
02 Jan 2015 04:06:20.000,-25.224,-168.646,2819.476959
02 Jan 2015 04:06:30.000,-24.855,-168.608,2824.403979
02 Jan 2015 04:06:40.000,-24.486,-168.572,2829.25448
02 Jan 2015 04:06:50.000,-24.118,-168.535,2834.028344
02 Jan 2015 04:07:00.000,-23.75,-168.5,2838.725452
02 Jan 2015 04:07:10.000,-23.383,-168.464,2843.345691
02 Jan 2015 04:07:20.000,-23.015,-168.43,2847.888947
02 Jan 2015 04:07:30.000,-22.649,-168.395,2852.355114
02 Jan 2015 04:07:40.000,-22.282,-168.362,2856.744085
02 Jan 2015 04:07:50.000,-21.916,-168.328,2861.055758
02 Jan 2015 04:08:00.000,-21.55,-168.295,2865.290033
02 Jan 2015 04:08:10.000,-21.184,-168.263,2869.446815
02 Jan 2015 04:08:20.000,-20.819,-168.231,2873.526008
02 Jan 2015 04:08:30.000,-20.454,-168.199,2877.527522
02 Jan 2015 04:08:40.000,-20.089,-168.168,2881.45127
02 Jan 2015 04:08:50.000,-19.724,-168.137,2885.297164
02 Jan 2015 04:09:00.000,-19.36,-168.107,2889.065124
02 Jan 2015 04:09:10.000,-18.996,-168.077,2892.755069
02 Jan 2015 04:09:20.000,-18.632,-168.047,2896.366921
02 Jan 2015 04:09:30.000,-18.269,-168.018,2899.900606
02 Jan 2015 04:09:40.000,-17.905,-167.989,2903.356052
02 Jan 2015 04:09:50.000,-17.542,-167.961,2906.733189
02 Jan 2015 04:10:00.000,-17.179,-167.932,2910.03195
02 Jan 2015 04:10:10.000,-16.817,-167.904,2913.254207
02 Jan 2015 04:10:20.000,-16.454,-167.877,2916.397944
02 Jan 2015 04:10:30.000,-16.092,-167.849,2919.463085
02 Jan 2015 04:10:40.000,-15.73,-167.822,2922.449554
02 Jan 2015 04:10:50.000,-15.369,-167.796,2925.357281
02 Jan 2015 04:11:00.000,-15.007,-167.769,2928.186197
02 Jan 2015 04:11:10.000,-14.646,-167.743,2930.936233
02 Jan 2015 04:11:20.000,-14.284,-167.717,2933.607325
02 Jan 2015 04:11:30.000,-13.923,-167.691,2936.199411
02 Jan 2015 04:11:40.000,-13.563,-167.666,2938.712432
02 Jan 2015 04:11:50.000,-13.202,-167.641,2941.14633
02 Jan 2015 04:12:00.000,-12.841,-167.616,2943.501049
02 Jan 2015 04:12:10.000,-12.481,-167.591,2945.776538
02 Jan 2015 04:12:20.000,-12.121,-167.567,2947.972746
02 Jan 2015 04:12:30.000,-11.761,-167.542,2950.089625
02 Jan 2015 04:12:40.000,-11.401,-167.518,2952.12713
02 Jan 2015 04:12:50.000,-11.041,-167.494,2954.085219
02 Jan 2015 04:13:00.000,-10.682,-167.471,2955.963851
02 Jan 2015 04:13:10.000,-10.322,-167.447,2957.762987
02 Jan 2015 04:13:20.000,-9.963,-167.424,2959.482592
02 Jan 2015 04:13:30.000,-9.603,-167.4,2961.122632
02 Jan 2015 04:13:40.000,-9.244,-167.377,2962.683076
02 Jan 2015 04:13:50.000,-8.885,-167.355,2964.163895
02 Jan 2015 04:14:00.000,-8.526,-167.332,2965.565063
02 Jan 2015 04:14:10.000,-8.167,-167.309,2966.886556
02 Jan 2015 04:14:20.000,-7.808,-167.287,2968.128351
02 Jan 2015 04:14:30.000,-7.45,-167.264,2969.290428
02 Jan 2015 04:14:40.000,-7.091,-167.242,2970.372769
02 Jan 2015 04:14:50.000,-6.733,-167.22,2971.37536
02 Jan 2015 04:15:00.000,-6.374,-167.198,2972.298186
02 Jan 2015 04:15:10.000,-6.016,-167.176,2973.142914
02 Jan 2015 04:15:20.000,-5.657,-167.154,2973.907843
02 Jan 2015 04:15:30.000,-5.299,-167.133,2974.59295
02 Jan 2015 04:15:40.000,-4.94,-167.111,2975.198217
02 Jan 2015 04:15:50.000,-4.582,-167.089,2975.723625
02 Jan 2015 04:16:00.000,-4.224,-167.068,2976.16916
02 Jan 2015 04:16:10.000,-3.866,-167.046,2976.534808
02 Jan 2015 04:16:20.000,-3.508,-167.025,2976.820558
02 Jan 2015 04:16:30.000,-3.149,-167.004,2977.026402
02 Jan 2015 04:16:40.000,-2.791,-166.982,2977.152332
02 Jan 2015 04:16:50.000,-2.433,-166.961,2977.198345
02 Jan 2015 04:17:00.000,-2.075,-166.94,2977.164438
02 Jan 2015 04:17:10.000,-1.717,-166.919,2977.050611
02 Jan 2015 04:17:20.000,-1.358,-166.898,2976.856866
02 Jan 2015 04:17:30.000,-1.0,-166.877,2976.583208
02 Jan 2015 04:17:40.000,-0.642,-166.855,2976.229643
02 Jan 2015 04:17:50.000,-0.284,-166.834,2975.796181
02 Jan 2015 04:18:00.000,0.075,-166.813,2975.282833
02 Jan 2015 04:18:10.000,0.433,-166.792,2974.689611
02 Jan 2015 04:18:20.000,0.791,-166.771,2974.016533
02 Jan 2015 04:18:30.000,1.15,-166.75,2973.263616
02 Jan 2015 04:18:40.000,1.508,-166.728,2972.43088
02 Jan 2015 04:18:50.000,1.867,-166.707,2971.518347
02 Jan 2015 04:19:00.000,2.226,-166.686,2970.526043
02 Jan 2015 04:19:10.000,2.584,-166.665,2969.453993
02 Jan 2015 04:19:20.000,2.943,-166.643,2968.302227
02 Jan 2015 04:19:30.000,3.302,-166.622,2967.070777
02 Jan 2015 04:19:40.000,3.661,-166.6,2965.759675
02 Jan 2015 04:19:50.000,4.02,-166.579,2964.368958
02 Jan 2015 04:20:00.000,4.379,-166.557,2962.898662
02 Jan 2015 04:20:10.000,4.739,-166.535,2961.350543
02 Jan 2015 04:20:20.000,5.098,-166.514,2959.722912
02 Jan 2015 04:20:30.000,5.458,-166.492,2958.015799
02 Jan 2015 04:20:40.000,5.817,-166.47,2956.229236
02 Jan 2015 04:20:50.000,6.177,-166.448,2954.363255
02 Jan 2015 04:21:00.000,6.537,-166.425,2952.417893
02 Jan 2015 04:21:10.000,6.897,-166.403,2950.393188
02 Jan 2015 04:21:20.000,7.257,-166.381,2948.28918
02 Jan 2015 04:21:30.000,7.618,-166.358,2946.105913
02 Jan 2015 04:21:40.000,7.978,-166.335,2943.843431
02 Jan 2015 04:21:50.000,8.339,-166.312,2941.501781
02 Jan 2015 04:22:00.000,8.7,-166.289,2939.081014
02 Jan 2015 04:22:10.000,9.061,-166.266,2936.581182
02 Jan 2015 04:22:20.000,9.422,-166.243,2934.002339
02 Jan 2015 04:22:30.000,9.784,-166.219,2931.344544
02 Jan 2015 04:22:40.000,10.145,-166.196,2928.607855
02 Jan 2015 04:22:50.000,10.507,-166.172,2925.792334
02 Jan 2015 04:23:00.000,10.869,-166.148,2922.898047
02 Jan 2015 04:23:10.000,11.231,-166.123,2919.925061
02 Jan 2015 04:23:20.000,11.594,-166.099,2916.873445
02 Jan 2015 04:23:30.000,11.957,-166.074,2913.743272
02 Jan 2015 04:23:40.000,12.319,-166.049,2910.534616
02 Jan 2015 04:23:50.000,12.683,-166.024,2907.247555
02 Jan 2015 04:24:00.000,13.046,-165.999,2903.882169
02 Jan 2015 04:24:10.000,13.41,-165.973,2900.43854
02 Jan 2015 04:24:20.000,13.773,-165.947,2896.916753
02 Jan 2015 04:24:30.000,14.138,-165.921,2893.316896
02 Jan 2015 04:24:40.000,14.502,-165.895,2889.639059
02 Jan 2015 04:24:50.000,14.867,-165.868,2885.883334
02 Jan 2015 04:25:00.000,15.232,-165.841,2882.049816
02 Jan 2015 04:25:10.000,15.597,-165.814,2878.140661
02 Jan 2015 04:25:20.000,15.962,-165.786,2874.153893
02 Jan 2015 04:25:30.000,16.328,-165.758,2870.089599
02 Jan 2015 04:25:40.000,16.694,-165.73,2865.947864
02 Jan 2015 04:25:50.000,17.061,-165.701,2861.72878
02 Jan 2015 04:26:00.000,17.427,-165.672,2857.43244
02 Jan 2015 04:26:10.000,17.794,-165.643,2853.058939
02 Jan 2015 04:26:20.000,18.162,-165.614,2848.608376
02 Jan 2015 04:26:30.000,18.529,-165.584,2844.080852
02 Jan 2015 04:26:40.000,18.897,-165.553,2839.476472
02 Jan 2015 04:26:50.000,19.266,-165.522,2834.795344
02 Jan 2015 04:27:00.000,19.634,-165.491,2830.037577
02 Jan 2015 04:27:10.000,20.003,-165.46,2825.203284
02 Jan 2015 04:27:20.000,20.373,-165.428,2820.292583
02 Jan 2015 04:27:30.000,20.742,-165.395,2815.305593
02 Jan 2015 04:27:40.000,21.112,-165.362,2810.242436
02 Jan 2015 04:27:50.000,21.483,-165.329,2805.103239
02 Jan 2015 04:28:00.000,21.854,-165.295,2799.888131
02 Jan 2015 04:28:10.000,22.225,-165.261,2794.597243
02 Jan 2015 04:28:20.000,22.597,-165.226,2789.230712
02 Jan 2015 04:28:30.000,22.969,-165.191,2783.788676
02 Jan 2015 04:28:40.000,23.341,-165.155,2778.271278
02 Jan 2015 04:28:50.000,23.714,-165.119,2772.678663
02 Jan 2015 04:29:00.000,24.087,-165.082,2767.01098
02 Jan 2015 04:29:10.000,24.461,-165.045,2761.268381
02 Jan 2015 04:29:20.000,24.835,-165.007,2755.451021
02 Jan 2015 04:29:30.000,25.209,-164.968,2749.559059
02 Jan 2015 04:29:40.000,25.584,-164.929,2743.592657
02 Jan 2015 04:29:50.000,25.96,-164.889,2737.551981
02 Jan 2015 04:30:00.000,26.335,-164.849,2731.4372
02 Jan 2015 04:30:10.000,26.712,-164.808,2725.251275
02 Jan 2015 04:30:20.000,27.088,-164.766,2718.991571
02 Jan 2015 04:30:30.000,27.466,-164.724,2712.658243
02 Jan 2015 04:30:40.000,27.843,-164.681,2706.251449
02 Jan 2015 04:30:50.000,28.221,-164.637,2699.77135
02 Jan 2015 04:31:00.000,28.6,-164.592,2693.218114
02 Jan 2015 04:31:10.000,28.979,-164.547,2686.59191
02 Jan 2015 04:31:20.000,29.359,-164.501,2679.89291
02 Jan 2015 04:31:30.000,29.739,-164.454,2673.121292
02 Jan 2015 04:31:40.000,30.119,-164.407,2666.277237
02 Jan 2015 04:31:50.000,30.5,-164.358,2659.360931
02 Jan 2015 04:32:00.000,30.882,-164.309,2652.372562
02 Jan 2015 04:32:10.000,31.264,-164.259,2645.312325
02 Jan 2015 04:32:20.000,31.647,-164.208,2638.180416
02 Jan 2015 04:32:30.000,32.03,-164.156,2630.977039
02 Jan 2015 04:32:40.000,32.414,-164.103,2623.702399
02 Jan 2015 04:32:50.000,32.798,-164.049,2616.356707
02 Jan 2015 04:33:00.000,33.183,-163.994,2608.940179
02 Jan 2015 04:33:10.000,33.568,-163.938,2601.453035
02 Jan 2015 04:33:20.000,33.954,-163.881,2593.895499
02 Jan 2015 04:33:30.000,34.341,-163.823,2586.267799
02 Jan 2015 04:33:40.000,34.728,-163.764,2578.570171
02 Jan 2015 04:33:50.000,35.115,-163.704,2570.802851
02 Jan 2015 04:34:00.000,35.503,-163.642,2562.966083
02 Jan 2015 04:34:10.000,35.892,-163.58,2555.060115
02 Jan 2015 04:34:20.000,36.282,-163.516,2547.085198
02 Jan 2015 04:34:30.000,36.672,-163.451,2539.041591
02 Jan 2015 04:34:40.000,37.062,-163.385,2530.929555
02 Jan 2015 04:34:50.000,37.453,-163.317,2522.749356
02 Jan 2015 04:35:00.000,37.845,-163.248,2514.501266
02 Jan 2015 04:35:10.000,38.237,-163.178,2506.189637
02 Jan 2015 04:35:20.000,38.63,-163.106,2497.810649
02 Jan 2015 04:35:30.000,39.024,-163.033,2489.364551
02 Jan 2015 04:35:40.000,39.418,-162.958,2480.851601
02 Jan 2015 04:35:50.000,39.813,-162.882,2472.272058
02 Jan 2015 04:36:00.000,40.209,-162.804,2463.62619
02 Jan 2015 04:36:10.000,40.605,-162.725,2454.914266
02 Jan 2015 04:36:20.000,41.002,-162.643,2446.136564
02 Jan 2015 04:36:30.000,41.399,-162.56,2437.293366
02 Jan 2015 04:36:40.000,41.797,-162.476,2428.38496
02 Jan 2015 04:36:50.000,42.196,-162.389,2419.411639
02 Jan 2015 04:37:00.000,42.595,-162.301,2410.373703
02 Jan 2015 04:37:10.000,42.995,-162.21,2401.271459
02 Jan 2015 04:37:20.000,43.396,-162.118,2392.105216
02 Jan 2015 04:37:30.000,43.797,-162.023,2382.875295
02 Jan 2015 04:37:40.000,44.2,-161.927,2373.582018
02 Jan 2015 04:37:50.000,44.602,-161.828,2364.225716
02 Jan 2015 04:38:00.000,45.006,-161.727,2354.806727
02 Jan 2015 04:38:10.000,45.41,-161.624,2345.325395
02 Jan 2015 04:38:20.000,45.815,-161.518,2335.78207
02 Jan 2015 04:38:30.000,46.22,-161.409,2326.177108
02 Jan 2015 04:38:40.000,46.626,-161.299,2316.510874
02 Jan 2015 04:38:50.000,47.033,-161.185,2306.783739
02 Jan 2015 04:39:00.000,47.44,-161.069,2296.996079
02 Jan 2015 04:39:10.000,47.849,-160.95,2287.14828
02 Jan 2015 04:39:20.000,48.257,-160.828,2277.240732
02 Jan 2015 04:39:30.000,48.667,-160.703,2267.273833
02 Jan 2015 04:39:40.000,49.077,-160.575,2257.24799
02 Jan 2015 04:39:50.000,49.488,-160.443,2247.163613
02 Jan 2015 04:40:00.000,49.9,-160.308,2237.021122
02 Jan 2015 04:40:10.000,50.312,-160.17,2226.827072
02 Jan 2015 04:40:20.000,50.725,-160.028,2216.575744
02 Jan 2015 04:40:30.000,51.139,-159.883,2206.267526
02 Jan 2015 04:40:40.000,51.553,-159.734,2195.902811
02 Jan 2015 04:40:50.000,51.968,-159.58,2185.482002
02 Jan 2015 04:41:00.000,52.384,-159.423,2175.005507
02 Jan 2015 04:41:10.000,52.8,-159.261,2164.473742
02 Jan 2015 04:41:20.000,53.217,-159.095,2153.887133
02 Jan 2015 04:41:30.000,53.635,-158.924,2143.246111
02 Jan 2015 04:41:40.000,54.053,-158.749,2132.551115
02 Jan 2015 04:41:50.000,54.472,-158.568,2121.802596
02 Jan 2015 04:42:00.000,54.892,-158.383,2111.00101
02 Jan 2015 04:42:10.000,55.312,-158.192,2100.146823
02 Jan 2015 04:42:20.000,55.733,-157.995,2089.24051
02 Jan 2015 04:42:30.000,56.154,-157.793,2078.282555
02 Jan 2015 04:42:40.000,56.576,-157.584,2067.273449
02 Jan 2015 04:42:50.000,56.998,-157.369,2056.213697
02 Jan 2015 04:43:00.000,57.421,-157.148,2045.103809
02 Jan 2015 04:43:10.000,57.845,-156.92,2033.944306
02 Jan 2015 04:43:20.000,58.269,-156.684,2022.73572
02 Jan 2015 04:43:30.000,58.694,-156.441,2011.478591
02 Jan 2015 04:43:40.000,59.119,-156.19,2000.17347
02 Jan 2015 04:43:50.000,59.545,-155.932,1988.820918
02 Jan 2015 04:44:00.000,59.971,-155.664,1977.421504
02 Jan 2015 04:44:10.000,60.397,-155.388,1965.97581
02 Jan 2015 04:44:20.000,60.824,-155.102,1954.484425
02 Jan 2015 04:44:30.000,61.251,-154.807,1942.947952
02 Jan 2015 04:44:40.000,61.678,-154.501,1931.367001
02 Jan 2015 04:44:50.000,62.106,-154.185,1919.742194
02 Jan 2015 04:45:00.000,62.534,-153.857,1908.074161
02 Jan 2015 04:45:10.000,62.962,-153.518,1896.372565
02 Jan 2015 04:45:20.000,63.39,-153.166,1884.629043
02 Jan 2015 04:45:30.000,63.819,-152.801,1872.844177
02 Jan 2015 04:45:40.000,64.247,-152.422,1861.018562
02 Jan 2015 04:45:50.000,64.675,-152.029,1849.1528
02 Jan 2015 04:46:00.000,65.104,-151.62,1837.247504
02 Jan 2015 04:46:10.000,65.532,-151.196,1825.303299
02 Jan 2015 04:46:20.000,65.959,-150.754,1813.320819
02 Jan 2015 04:46:30.000,66.387,-150.295,1801.300708
02 Jan 2015 04:46:40.000,66.814,-149.817,1789.243623
02 Jan 2015 04:46:50.000,67.24,-149.318,1777.150232
02 Jan 2015 04:47:00.000,67.666,-148.799,1765.021215
02 Jan 2015 04:47:10.000,68.091,-148.257,1752.857264
02 Jan 2015 04:47:20.000,68.516,-147.692,1740.659084
02 Jan 2015 04:47:30.000,68.939,-147.101,1728.427391
02 Jan 2015 04:47:40.000,69.361,-146.484,1716.162914
02 Jan 2015 04:47:50.000,69.782,-145.838,1703.866398
02 Jan 2015 04:48:00.000,70.201,-145.162,1691.538597
02 Jan 2015 04:48:10.000,70.618,-144.455,1679.180281
02 Jan 2015 04:48:20.000,71.034,-143.713,1666.792233
02 Jan 2015 04:48:30.000,71.447,-142.935,1654.375249
02 Jan 2015 04:48:40.000,71.858,-142.119,1641.930142
02 Jan 2015 04:48:50.000,72.266,-141.262,1629.457734
02 Jan 2015 04:49:00.000,72.671,-140.361,1616.958864
02 Jan 2015 04:49:10.000,73.072,-139.413,1604.434387
02 Jan 2015 04:49:20.000,73.47,-138.416,1591.885168
02 Jan 2015 04:49:30.000,73.864,-137.365,1579.312089
02 Jan 2015 04:49:40.000,74.253,-136.259,1566.716047
02 Jan 2015 04:49:50.000,74.637,-135.092,1554.09795
02 Jan 2015 04:50:00.000,75.016,-133.861,1541.458724
02 Jan 2015 04:50:10.000,75.388,-132.562,1528.811334
02 Jan 2015 04:50:20.000,75.753,-131.191,1516.14481
02 Jan 2015 04:50:30.000,76.111,-129.743,1503.460015
02 Jan 2015 04:50:40.000,76.46,-128.214,1490.75782
02 Jan 2015 04:50:50.000,76.8,-126.599,1478.039111
02 Jan 2015 04:51:00.000,77.13,-124.893,1465.304784
02 Jan 2015 04:51:10.000,77.448,-123.093,1452.555749
02 Jan 2015 04:51:20.000,77.755,-121.194,1439.792929
02 Jan 2015 04:51:30.000,78.048,-119.193,1427.017259
02 Jan 2015 04:51:40.000,78.326,-117.086,1414.229691
02 Jan 2015 04:51:50.000,78.589,-114.872,1401.431189
02 Jan 2015 04:52:00.000,78.834,-112.548,1388.622731
02 Jan 2015 04:52:10.000,79.061,-110.115,1375.805313
02 Jan 2015 04:52:20.000,79.268,-107.576,1362.979944
02 Jan 2015 04:52:30.000,79.453,-104.933,1350.147649
02 Jan 2015 04:52:40.000,79.615,-102.191,1337.309469
02 Jan 2015 04:52:50.000,79.753,-99.36,1324.466462
02 Jan 2015 04:53:00.000,79.865,-96.449,1311.619702
02 Jan 2015 04:53:10.000,79.951,-93.47,1298.77028
02 Jan 2015 04:53:20.000,80.009,-90.438,1285.919305
02 Jan 2015 04:53:30.000,80.038,-87.368,1273.067902
02 Jan 2015 04:53:40.000,80.039,-84.279,1260.217214
02 Jan 2015 04:53:50.000,80.01,-81.188,1247.368402
02 Jan 2015 04:54:00.000,79.952,-78.113,1234.522643
02 Jan 2015 04:54:10.000,79.866,-75.072,1221.681135
02 Jan 2015 04:54:20.000,79.75,-72.082,1208.845091
02 Jan 2015 04:54:30.000,79.606,-69.156,1196.015744
02 Jan 2015 04:54:40.000,79.436,-66.308,1183.194345
02 Jan 2015 04:54:50.000,79.239,-63.548,1170.382162
02 Jan 2015 04:55:00.000,79.017,-60.884,1157.580481
02 Jan 2015 04:55:10.000,78.771,-58.322,1144.802744
02 Jan 2015 04:55:20.000,78.503,-55.867,1132.0385
02 Jan 2015 04:55:30.000,78.213,-53.521,1119.288978
02 Jan 2015 04:55:40.000,77.904,-51.283,1106.555416
02 Jan 2015 04:55:50.000,77.576,-49.153,1093.839063
02 Jan 2015 04:56:00.000,77.23,-47.13,1081.141179
02 Jan 2015 04:56:10.000,76.867,-45.209,1068.463037
02 Jan 2015 04:56:20.000,76.489,-43.388,1055.80592
02 Jan 2015 04:56:30.000,76.097,-41.662,1043.171124
02 Jan 2015 04:56:40.000,75.691,-40.027,1030.559958
02 Jan 2015 04:56:50.000,75.273,-38.479,1017.973742
02 Jan 2015 04:57:00.000,74.843,-37.012,1005.413814
02 Jan 2015 04:57:10.000,74.402,-35.624,992.881519
02 Jan 2015 04:57:20.000,73.951,-34.308,980.378223
02 Jan 2015 04:57:30.000,73.49,-33.061,967.905301
02 Jan 2015 04:57:40.000,73.02,-31.878,955.464145
02 Jan 2015 04:57:50.000,72.542,-30.756,943.056163
02 Jan 2015 04:58:00.000,72.055,-29.691,930.682777
02 Jan 2015 04:58:10.000,71.561,-28.68,918.345425
