Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
01 Jan 2015 03:34:30.000,62.795,5.988,767.134991
01 Jan 2015 03:34:40.000,62.219,6.451,755.422396
01 Jan 2015 03:34:50.000,61.639,6.896,743.76868
01 Jan 2015 03:35:00.000,61.056,7.324,732.175507
01 Jan 2015 03:35:10.000,60.468,7.738,720.644392
01 Jan 2015 03:35:20.000,59.878,8.136,709.178156
01 Jan 2015 03:35:30.000,59.283,8.521,697.778494
01 Jan 2015 03:35:40.000,58.686,8.892,686.447101
01 Jan 2015 03:35:50.000,58.085,9.25,675.185671
01 Jan 2015 03:36:00.000,57.482,9.597,663.995894
01 Jan 2015 03:36:10.000,56.875,9.932,652.879458
01 Jan 2015 03:36:20.000,56.265,10.256,641.838048
01 Jan 2015 03:36:30.000,55.652,10.57,630.873349
01 Jan 2015 03:36:40.000,55.036,10.873,619.987039
01 Jan 2015 03:36:50.000,54.417,11.168,609.180798
01 Jan 2015 03:37:00.000,53.795,11.453,598.456298
01 Jan 2015 03:37:10.000,53.171,11.73,587.815213
01 Jan 2015 03:37:20.000,52.544,11.999,577.259211
01 Jan 2015 03:37:30.000,51.914,12.259,566.789958
01 Jan 2015 03:37:40.000,51.281,12.512,556.409118
01 Jan 2015 03:37:50.000,50.646,12.759,546.118354
01 Jan 2015 03:38:00.000,50.008,12.998,535.919323
01 Jan 2015 03:38:10.000,49.367,13.23,525.813682
01 Jan 2015 03:38:20.000,48.724,13.457,515.803086
01 Jan 2015 03:38:30.000,48.079,13.677,505.889188
01 Jan 2015 03:38:40.000,47.431,13.892,496.073639
01 Jan 2015 03:38:50.000,46.78,14.101,486.358088
01 Jan 2015 03:39:00.000,46.127,14.305,476.744183
01 Jan 2015 03:39:10.000,45.472,14.503,467.233571
01 Jan 2015 03:39:20.000,44.815,14.697,457.827896
01 Jan 2015 03:39:30.000,44.155,14.886,448.528804
01 Jan 2015 03:39:40.000,43.492,15.071,439.337936
01 Jan 2015 03:39:50.000,42.828,15.251,430.256936
01 Jan 2015 03:40:00.000,42.161,15.427,421.287443
01 Jan 2015 03:40:10.000,41.492,15.6,412.402431
01 Jan 2015 03:40:20.000,40.82,15.768,403.633735
01 Jan 2015 03:40:30.000,40.147,15.933,394.98322
01 Jan 2015 03:40:40.000,39.471,16.094,386.452725
01 Jan 2015 03:40:50.000,38.793,16.252,378.044062
01 Jan 2015 03:41:00.000,38.113,16.407,369.759015
01 Jan 2015 03:41:10.000,37.431,16.558,361.599336
01 Jan 2015 03:41:20.000,36.746,16.706,353.566747
01 Jan 2015 03:41:30.000,36.06,16.852,345.662938
01 Jan 2015 03:41:40.000,35.372,16.995,337.889564
01 Jan 2015 03:41:50.000,34.683,17.135,330.248249
01 Jan 2015 03:42:00.000,33.991,17.272,322.740581
01 Jan 2015 03:42:10.000,33.297,17.407,315.368111
01 Jan 2015 03:42:20.000,32.602,17.539,308.132358
01 Jan 2015 03:42:30.000,31.905,17.67,301.0348
01 Jan 2015 03:42:40.000,31.206,17.798,294.076883
01 Jan 2015 03:42:50.000,30.505,17.923,287.260014
01 Jan 2015 03:43:00.000,29.803,18.047,280.585562
01 Jan 2015 03:43:10.000,29.099,18.169,274.054862
01 Jan 2015 03:43:20.000,28.393,18.289,267.66921
01 Jan 2015 03:43:30.000,27.686,18.407,261.429866
01 Jan 2015 03:43:40.000,26.977,18.523,255.338052
01 Jan 2015 03:43:50.000,26.267,18.638,249.394956
01 Jan 2015 03:44:00.000,25.556,18.751,243.601727
01 Jan 2015 03:44:10.000,24.843,18.862,237.959482
01 Jan 2015 03:44:20.000,24.128,18.972,232.4693
01 Jan 2015 03:44:30.000,23.412,19.08,227.132226
01 Jan 2015 03:44:40.000,22.695,19.188,221.949272
01 Jan 2015 03:44:50.000,21.976,19.293,216.921415
01 Jan 2015 03:45:00.000,21.257,19.398,212.049601
01 Jan 2015 03:45:10.000,20.535,19.501,207.27021
01 Jan 2015 03:45:20.000,19.813,19.603,202.650201
01 Jan 2015 03:45:30.000,19.089,19.705,198.190974
01 Jan 2015 03:45:40.000,18.364,19.805,193.893874
01 Jan 2015 03:45:50.000,17.639,19.904,189.760192
01 Jan 2015 03:46:00.000,16.912,20.002,185.791163
01 Jan 2015 03:46:10.000,16.184,20.099,181.987961
01 Jan 2015 03:46:20.000,15.455,20.195,178.3517
01 Jan 2015 03:46:30.000,14.725,20.291,174.883431
01 Jan 2015 03:46:40.000,13.994,20.386,171.584141
01 Jan 2015 03:46:50.000,13.263,20.48,168.454752
01 Jan 2015 03:47:00.000,12.531,20.573,165.49612
01 Jan 2015 03:47:10.000,11.798,20.666,162.709031
01 Jan 2015 03:47:20.000,11.064,20.758,160.094207
01 Jan 2015 03:47:30.000,10.33,20.849,157.652299
01 Jan 2015 03:47:40.000,9.595,20.94,155.383887
01 Jan 2015 03:47:50.000,8.859,21.031,153.289486
01 Jan 2015 03:48:00.000,8.123,21.121,151.369537
01 Jan 2015 03:48:10.000,7.387,21.211,149.624414
01 Jan 2015 03:48:20.000,6.65,21.3,148.054422
01 Jan 2015 03:48:30.000,5.913,21.389,146.659797
01 Jan 2015 03:48:40.000,5.175,21.478,145.440706
01 Jan 2015 03:48:50.000,4.437,21.566,144.397249
01 Jan 2015 03:49:00.000,3.699,21.654,143.529461
01 Jan 2015 03:49:10.000,2.961,21.742,142.837311
01 Jan 2015 03:49:20.000,2.222,21.83,142.320702
01 Jan 2015 03:49:30.000,1.484,21.918,141.979479
01 Jan 2015 03:49:40.000,0.745,22.006,141.81342
01 Jan 2015 03:49:50.000,0.006,22.093,141.822248
01 Jan 2015 03:50:00.000,-0.733,22.181,142.005628
01 Jan 2015 03:50:10.000,-1.471,22.268,142.282199
01 Jan 2015 03:50:20.000,-2.21,22.356,142.733147
01 Jan 2015 03:50:30.000,-2.948,22.444,143.35869
01 Jan 2015 03:50:40.000,-3.686,22.532,144.158988
01 Jan 2015 03:50:50.000,-4.424,22.62,145.134143
01 Jan 2015 03:51:00.000,-5.162,22.709,146.284199
01 Jan 2015 03:51:10.000,-5.899,22.797,147.609137
01 Jan 2015 03:51:20.000,-6.636,22.886,149.108875
01 Jan 2015 03:51:30.000,-7.373,22.975,150.783269
01 Jan 2015 03:51:40.000,-8.109,23.065,152.632109
01 Jan 2015 03:51:50.000,-8.845,23.155,154.655121
01 Jan 2015 03:52:00.000,-9.58,23.245,156.851961
01 Jan 2015 03:52:10.000,-10.315,23.336,159.222222
01 Jan 2015 03:52:20.000,-11.048,23.428,161.765428
01 Jan 2015 03:52:30.000,-11.782,23.52,164.481034
01 Jan 2015 03:52:40.000,-12.514,23.612,167.368431
01 Jan 2015 03:52:50.000,-13.246,23.706,170.426939
01 Jan 2015 03:53:00.000,-13.977,23.8,173.655812
01 Jan 2015 03:53:10.000,-14.707,23.894,177.054238
01 Jan 2015 03:53:20.000,-15.436,23.99,180.621336
01 Jan 2015 03:53:30.000,-16.165,24.086,184.356163
01 Jan 2015 03:53:40.000,-16.892,24.183,188.25771
01 Jan 2015 03:53:50.000,-17.618,24.281,192.324903
01 Jan 2015 03:54:00.000,-18.344,24.38,196.556609
01 Jan 2015 03:54:10.000,-19.068,24.48,200.951632
01 Jan 2015 03:54:20.000,-19.791,24.581,205.508717
01 Jan 2015 03:54:30.000,-20.513,24.683,210.226552
01 Jan 2015 03:54:40.000,-21.234,24.786,215.103771
01 Jan 2015 03:54:50.000,-21.953,24.89,220.138953
01 Jan 2015 03:55:00.000,-22.671,24.996,225.330627
01 Jan 2015 03:55:10.000,-23.387,25.103,230.614565
01 Jan 2015 03:55:20.000,-24.103,25.211,236.051431
01 Jan 2015 03:55:30.000,-24.816,25.321,241.64019
01 Jan 2015 03:55:40.000,-25.529,25.432,247.379775
01 Jan 2015 03:55:50.000,-26.239,25.545,253.26909
01 Jan 2015 03:56:00.000,-26.949,25.659,259.30701
01 Jan 2015 03:56:10.000,-27.656,25.775,265.492375
01 Jan 2015 03:56:20.000,-28.363,25.893,271.823995
01 Jan 2015 03:56:30.000,-29.067,26.012,278.300647
01 Jan 2015 03:56:40.000,-29.77,26.134,284.921077
01 Jan 2015 03:56:50.000,-30.472,26.257,291.683996
01 Jan 2015 03:57:00.000,-31.171,26.383,298.588082
01 Jan 2015 03:57:10.000,-31.869,26.51,305.63198
01 Jan 2015 03:57:20.000,-32.565,26.64,312.814303
01 Jan 2015 03:57:30.000,-33.26,26.772,320.133627
01 Jan 2015 03:57:40.000,-33.952,26.906,327.588498
01 Jan 2015 03:57:50.000,-34.643,27.043,335.177426
01 Jan 2015 03:58:00.000,-35.332,27.183,342.898889
01 Jan 2015 03:58:10.000,-36.019,27.325,350.751334
01 Jan 2015 03:58:20.000,-36.704,27.47,358.733171
01 Jan 2015 03:58:30.000,-37.387,27.618,366.842781
01 Jan 2015 03:58:40.000,-38.068,27.769,375.078514
01 Jan 2015 03:58:50.000,-38.747,27.923,383.438688
01 Jan 2015 03:59:00.000,-39.424,28.08,391.921591
01 Jan 2015 03:59:10.000,-40.098,28.241,400.525481
01 Jan 2015 03:59:20.000,-40.771,28.405,409.24859
01 Jan 2015 03:59:30.000,-41.442,28.573,418.089121
01 Jan 2015 03:59:40.000,-42.11,28.745,427.045252
01 Jan 2015 03:59:50.000,-42.776,28.92,436.115134
01 Jan 2015 04:00:00.000,-43.44,29.1,445.296897
01 Jan 2015 04:00:10.000,-44.101,29.284,454.561804
01 Jan 2015 04:00:20.000,-44.76,29.472,463.933763
01 Jan 2015 04:00:30.000,-45.416,29.665,473.411108
01 Jan 2015 04:00:40.000,-46.07,29.862,482.992171
01 Jan 2015 04:00:50.000,-46.722,30.065,492.675289
01 Jan 2015 04:01:00.000,-47.371,30.273,502.458797
01 Jan 2015 04:01:10.000,-48.018,30.487,512.341033
01 Jan 2015 04:01:20.000,-48.662,30.706,522.320334
01 Jan 2015 04:01:30.000,-49.304,30.931,532.395041
01 Jan 2015 04:01:40.000,-49.943,31.162,542.563493
01 Jan 2015 04:01:50.000,-50.58,31.4,552.82403
01 Jan 2015 04:02:00.000,-51.214,31.645,563.174995
01 Jan 2015 04:02:10.000,-51.846,31.897,573.614728
01 Jan 2015 04:02:20.000,-52.474,32.156,584.14157
01 Jan 2015 04:02:30.000,-53.1,32.423,594.753865
01 Jan 2015 04:02:40.000,-53.724,32.698,605.449953
01 Jan 2015 04:02:50.000,-54.344,32.981,616.228175
01 Jan 2015 04:03:00.000,-54.962,33.274,627.086873
01 Jan 2015 04:03:10.000,-55.577,33.576,638.024387
01 Jan 2015 04:03:20.000,-56.188,33.887,649.039056
01 Jan 2015 04:03:30.000,-56.797,34.209,660.12922
01 Jan 2015 04:03:40.000,-57.403,34.542,671.293217
01 Jan 2015 04:03:50.000,-58.006,34.886,682.529384
01 Jan 2015 04:04:00.000,-58.605,35.241,693.836058
01 Jan 2015 04:04:10.000,-59.202,35.61,705.211574
01 Jan 2015 04:04:20.000,-59.795,35.991,716.654268
01 Jan 2015 04:04:30.000,-60.384,36.387,728.162474
01 Jan 2015 04:04:40.000,-60.971,36.797,739.734525
01 Jan 2015 04:04:50.000,-61.553,37.222,751.368756
01 Jan 2015 04:05:00.000,-62.133,37.663,763.0635
01 Jan 2015 04:05:10.000,-62.708,38.122,774.817679
01 Jan 2015 04:05:20.000,-63.279,38.598,786.628124
01 Jan 2015 04:05:30.000,-63.847,39.094,798.493189
01 Jan 2015 04:05:40.000,-64.411,39.609,810.411244
01 Jan 2015 04:05:50.000,-64.97,40.147,822.380675
01 Jan 2015 04:06:00.000,-65.526,40.706,834.399886
01 Jan 2015 04:06:10.000,-66.077,41.29,846.467297
01 Jan 2015 04:06:20.000,-66.623,41.899,858.581343
01 Jan 2015 04:06:30.000,-67.165,42.535,870.740478
01 Jan 2015 04:06:40.000,-67.702,43.2,882.943171
01 Jan 2015 04:06:50.000,-68.234,43.895,895.187908
01 Jan 2015 04:07:00.000,-68.761,44.622,907.473189
01 Jan 2015 04:07:10.000,-69.282,45.384,919.797534
01 Jan 2015 04:07:20.000,-69.798,46.182,932.159474
01 Jan 2015 04:07:30.000,-70.308,47.019,944.557559
01 Jan 2015 04:07:40.000,-70.812,47.898,956.990351
01 Jan 2015 04:07:50.000,-71.309,48.82,969.456431
01 Jan 2015 04:08:00.000,-71.799,49.79,981.954389
01 Jan 2015 04:08:10.000,-72.282,50.809,994.482834
01 Jan 2015 04:08:20.000,-72.758,51.882,1007.040386
01 Jan 2015 04:08:30.000,-73.225,53.012,1019.625679
01 Jan 2015 04:08:40.000,-73.684,54.202,1032.237362
01 Jan 2015 04:08:50.000,-74.134,55.456,1044.874093
01 Jan 2015 04:09:00.000,-74.574,56.778,1057.534545
01 Jan 2015 04:09:10.000,-75.004,58.173,1070.217403
01 Jan 2015 04:09:20.000,-75.423,59.644,1082.921363
01 Jan 2015 04:09:30.000,-75.83,61.196,1095.645133
01 Jan 2015 04:09:40.000,-76.225,62.833,1108.387429
01 Jan 2015 04:09:50.000,-76.606,64.559,1121.146982
01 Jan 2015 04:10:00.000,-76.974,66.379,1133.92253
01 Jan 2015 04:10:10.000,-77.326,68.295,1146.724306
01 Jan 2015 04:10:20.000,-77.661,70.312,1159.538998
01 Jan 2015 04:10:30.000,-77.98,72.431,1172.365289
01 Jan 2015 04:10:40.000,-78.28,74.656,1185.20188
01 Jan 2015 04:10:50.000,-78.56,76.985,1198.047489
01 Jan 2015 04:11:00.000,-78.819,79.419,1210.900854
01 Jan 2015 04:11:10.000,-79.057,81.955,1223.76073
01 Jan 2015 04:11:20.000,-79.271,84.59,1236.625892
01 Jan 2015 04:11:30.000,-79.461,87.316,1249.495132
01 Jan 2015 04:11:40.000,-79.625,90.127,1262.36726
01 Jan 2015 04:11:50.000,-79.763,93.011,1275.241103
01 Jan 2015 04:12:00.000,-79.874,95.956,1288.115509
01 Jan 2015 04:12:10.000,-79.957,98.948,1300.989341
01 Jan 2015 04:12:20.000,-80.012,101.972,1313.86148
01 Jan 2015 04:12:30.000,-80.039,105.01,1326.730823
01 Jan 2015 04:12:40.000,-80.038,108.046,1339.596286
01 Jan 2015 04:12:50.000,-80.008,111.062,1352.4568
01 Jan 2015 04:13:00.000,-79.951,114.042,1365.311312
01 Jan 2015 04:13:10.000,-79.868,116.971,1378.158788
01 Jan 2015 04:13:20.000,-79.758,119.835,1390.998206
01 Jan 2015 04:13:30.000,-79.624,122.622,1403.82856
01 Jan 2015 04:13:40.000,-79.466,125.322,1416.648861
01 Jan 2015 04:13:50.000,-79.286,127.928,1429.458132
01 Jan 2015 04:14:00.000,-79.085,130.434,1442.255411
01 Jan 2015 04:14:10.000,-78.865,132.837,1455.039751
01 Jan 2015 04:14:20.000,-78.626,135.136,1467.810217
01 Jan 2015 04:14:30.000,-78.371,137.328,1480.565886
01 Jan 2015 04:14:40.000,-78.1,139.416,1493.305851
01 Jan 2015 04:14:50.000,-77.815,141.402,1506.029213
01 Jan 2015 04:15:00.000,-77.516,143.288,1518.735087
01 Jan 2015 04:15:10.000,-77.206,145.078,1531.434605
01 Jan 2015 04:15:20.000,-76.884,146.775,1544.114578
01 Jan 2015 04:15:30.000,-76.553,148.384,1556.774055
01 Jan 2015 04:15:40.000,-76.212,149.909,1569.412103
01 Jan 2015 04:15:50.000,-75.863,151.354,1582.027802
01 Jan 2015 04:16:00.000,-75.506,152.724,1594.620245
01 Jan 2015 04:16:10.000,-75.143,154.022,1607.188542
01 Jan 2015 04:16:20.000,-74.773,155.254,1619.731817
01 Jan 2015 04:16:30.000,-74.398,156.422,1632.249209
01 Jan 2015 04:16:40.000,-74.017,157.531,1644.739871
01 Jan 2015 04:16:50.000,-73.632,158.584,1657.202969
01 Jan 2015 04:17:00.000,-73.243,159.585,1669.637686
01 Jan 2015 04:17:10.000,-72.85,160.536,1682.043218
01 Jan 2015 04:17:20.000,-72.453,161.441,1694.418774
01 Jan 2015 04:17:30.000,-72.053,162.303,1706.763577
01 Jan 2015 04:17:40.000,-71.651,163.123,1719.076865
01 Jan 2015 04:17:50.000,-71.246,163.906,1731.357888
01 Jan 2015 04:18:00.000,-70.839,164.652,1743.60591
01 Jan 2015 04:18:10.000,-70.43,165.365,1755.820207
01 Jan 2015 04:18:20.000,-70.019,166.045,1768.000068
01 Jan 2015 04:18:30.000,-69.606,166.696,1780.144795
01 Jan 2015 04:18:40.000,-69.192,167.318,1792.253703
01 Jan 2015 04:18:50.000,-68.777,167.914,1804.326115
01 Jan 2015 04:19:00.000,-68.361,168.484,1816.36137
01 Jan 2015 04:19:10.000,-67.943,169.03,1828.358815
01 Jan 2015 04:19:20.000,-67.525,169.555,1840.317811
01 Jan 2015 04:19:30.000,-67.106,170.058,1852.237727
01 Jan 2015 04:19:40.000,-66.687,170.541,1864.117944
01 Jan 2015 04:19:50.000,-66.267,171.005,1875.957852
01 Jan 2015 04:20:00.000,-65.847,171.45,1887.75685
01 Jan 2015 04:20:10.000,-65.426,171.879,1899.523507
01 Jan 2015 04:20:20.000,-65.006,172.292,1911.247919
01 Jan 2015 04:20:30.000,-64.585,172.69,1922.929437
01 Jan 2015 04:20:40.000,-64.164,173.072,1934.567423
01 Jan 2015 04:20:50.000,-63.743,173.442,1946.16125
01 Jan 2015 04:21:00.000,-63.322,173.797,1957.710299
01 Jan 2015 04:21:10.000,-62.901,174.141,1969.213966
01 Jan 2015 04:21:20.000,-62.48,174.472,1980.671652
01 Jan 2015 04:21:30.000,-62.059,174.792,1992.082774
01 Jan 2015 04:21:40.000,-61.639,175.102,2003.446754
01 Jan 2015 04:21:50.000,-61.218,175.401,2014.763028
01 Jan 2015 04:22:00.000,-60.798,175.69,2026.03104
01 Jan 2015 04:22:10.000,-60.379,175.969,2037.250246
01 Jan 2015 04:22:20.000,-59.959,176.24,2048.420111
01 Jan 2015 04:22:30.000,-59.541,176.502,2059.540108
01 Jan 2015 04:22:40.000,-59.122,176.756,2070.609723
01 Jan 2015 04:22:50.000,-58.704,177.002,2081.62845
01 Jan 2015 04:23:00.000,-58.286,177.241,2092.595791
01 Jan 2015 04:23:10.000,-57.869,177.472,2103.511261
01 Jan 2015 04:23:20.000,-57.452,177.696,2114.37438
01 Jan 2015 04:23:30.000,-57.036,177.914,2125.184679
01 Jan 2015 04:23:40.000,-56.62,178.125,2135.941699
01 Jan 2015 04:23:50.000,-56.205,178.33,2146.644986
01 Jan 2015 04:24:00.000,-55.791,178.529,2157.294098
01 Jan 2015 04:24:10.000,-55.377,178.723,2167.8886
01 Jan 2015 04:24:20.000,-54.963,178.911,2178.428063
01 Jan 2015 04:24:30.000,-54.55,179.094,2188.91207
01 Jan 2015 04:24:40.000,-54.138,179.272,2199.340206
01 Jan 2015 04:24:50.000,-53.726,179.445,2209.712069
01 Jan 2015 04:25:00.000,-53.315,179.614,2220.02726
01 Jan 2015 04:25:10.000,-52.904,179.778,2230.291648
01 Jan 2015 04:25:20.000,-52.494,179.937,2240.498506
01 Jan 2015 04:25:30.000,-52.085,-179.907,2250.647404
01 Jan 2015 04:25:40.000,-51.676,-179.756,2260.737918
01 Jan 2015 04:25:50.000,-51.268,-179.608,2270.769634
01 Jan 2015 04:26:00.000,-50.861,-179.465,2280.742143
01 Jan 2015 04:26:10.000,-50.454,-179.325,2290.655043
01 Jan 2015 04:26:20.000,-50.048,-179.188,2300.507941
01 Jan 2015 04:26:30.000,-49.642,-179.055,2310.300448
01 Jan 2015 04:26:40.000,-49.237,-178.925,2320.032187
01 Jan 2015 04:26:50.000,-48.833,-178.798,2329.702782
01 Jan 2015 04:27:00.000,-48.429,-178.674,2339.311868
01 Jan 2015 04:27:10.000,-48.026,-178.553,2348.859086
01 Jan 2015 04:27:20.000,-47.624,-178.435,2358.344083
01 Jan 2015 04:27:30.000,-47.222,-178.32,2367.766513
01 Jan 2015 04:27:40.000,-46.821,-178.208,2377.126039
01 Jan 2015 04:27:50.000,-46.421,-178.098,2386.422326
01 Jan 2015 04:28:00.000,-46.021,-177.99,2395.65505
01 Jan 2015 04:28:10.000,-45.622,-177.886,2404.82389
01 Jan 2015 04:28:20.000,-45.223,-177.783,2413.928534
01 Jan 2015 04:28:30.000,-44.825,-177.683,2422.968674
01 Jan 2015 04:28:40.000,-44.428,-177.585,2431.94401
01 Jan 2015 04:28:50.000,-44.031,-177.489,2440.854246
01 Jan 2015 04:29:00.000,-43.635,-177.395,2449.699093
01 Jan 2015 04:29:10.000,-43.24,-177.303,2458.478267
01 Jan 2015 04:29:20.000,-42.845,-177.214,2467.191491
01 Jan 2015 04:29:30.000,-42.451,-177.126,2475.838493
01 Jan 2015 04:29:40.000,-42.057,-177.04,2484.419004
01 Jan 2015 04:29:50.000,-41.664,-176.956,2492.932764
01 Jan 2015 04:30:00.000,-41.272,-176.873,2501.379514
01 Jan 2015 04:30:10.000,-40.88,-176.792,2509.76317
01 Jan 2015 04:30:20.000,-40.489,-176.713,2518.079273
01 Jan 2015 04:30:30.000,-40.098,-176.636,2526.327543
01 Jan 2015 04:30:40.000,-39.708,-176.56,2534.507709
01 Jan 2015 04:30:50.000,-39.318,-176.486,2542.619501
01 Jan 2015 04:31:00.000,-38.93,-176.413,2550.662657
01 Jan 2015 04:31:10.000,-38.541,-176.342,2558.636917
01 Jan 2015 04:31:20.000,-38.154,-176.272,2566.542029
01 Jan 2015 04:31:30.000,-37.766,-176.203,2574.377743
01 Jan 2015 04:31:40.000,-37.38,-176.136,2582.143815
01 Jan 2015 04:31:50.000,-36.994,-176.07,2589.840005
01 Jan 2015 04:32:00.000,-36.608,-176.005,2597.466081
01 Jan 2015 04:32:10.000,-36.223,-175.942,2605.021811
01 Jan 2015 04:32:20.000,-35.839,-175.879,2612.50697
01 Jan 2015 04:32:30.000,-35.455,-175.818,2619.921338
01 Jan 2015 04:32:40.000,-35.072,-175.758,2627.264699
01 Jan 2015 04:32:50.000,-34.689,-175.7,2634.536842
01 Jan 2015 04:33:00.000,-34.306,-175.642,2641.737559
01 Jan 2015 04:33:10.000,-33.925,-175.585,2648.866648
01 Jan 2015 04:33:20.000,-33.543,-175.529,2655.923912
01 Jan 2015 04:33:30.000,-33.163,-175.475,2662.909155
01 Jan 2015 04:33:40.000,-32.782,-175.421,2669.822188
01 Jan 2015 04:33:50.000,-32.403,-175.368,2676.662827
01 Jan 2015 04:34:00.000,-32.023,-175.317,2683.430889
01 Jan 2015 04:34:10.000,-31.644,-175.266,2690.126197
01 Jan 2015 04:34:20.000,-31.266,-175.216,2696.748577
01 Jan 2015 04:34:30.000,-30.888,-175.166,2703.29786
01 Jan 2015 04:34:40.000,-30.511,-175.118,2709.77388
01 Jan 2015 04:34:50.000,-30.134,-175.071,2716.176473
01 Jan 2015 04:35:00.000,-29.757,-175.024,2722.505482
01 Jan 2015 04:35:10.000,-29.381,-174.978,2728.763598
01 Jan 2015 04:35:20.000,-29.006,-174.933,2734.947795
01 Jan 2015 04:35:30.000,-28.631,-174.888,2741.057901
01 Jan 2015 04:35:40.000,-28.256,-174.845,2747.093746
01 Jan 2015 04:35:50.000,-27.882,-174.802,2753.055164
01 Jan 2015 04:36:00.000,-27.508,-174.76,2758.941993
01 Jan 2015 04:36:10.000,-27.135,-174.718,2764.754073
01 Jan 2015 04:36:20.000,-26.762,-174.677,2770.491249
01 Jan 2015 04:36:30.000,-26.389,-174.637,2776.153368
01 Jan 2015 04:36:40.000,-26.017,-174.597,2781.740281
01 Jan 2015 04:36:50.000,-25.645,-174.558,2787.251844
01 Jan 2015 04:37:00.000,-25.274,-174.519,2792.687912
01 Jan 2015 04:37:10.000,-24.903,-174.481,2798.048348
01 Jan 2015 04:37:20.000,-24.532,-174.444,2803.333016
01 Jan 2015 04:37:30.000,-24.162,-174.407,2808.541783
01 Jan 2015 04:37:40.000,-23.792,-174.371,2813.674521
01 Jan 2015 04:37:50.000,-23.422,-174.335,2818.731104
01 Jan 2015 04:38:00.000,-23.053,-174.3,2823.711409
01 Jan 2015 04:38:10.000,-22.684,-174.266,2828.615316
01 Jan 2015 04:38:20.000,-22.316,-174.231,2833.44271
01 Jan 2015 04:38:30.000,-21.948,-174.198,2838.193477
01 Jan 2015 04:38:40.000,-21.58,-174.164,2842.867507
01 Jan 2015 04:38:50.000,-21.212,-174.132,2847.464693
01 Jan 2015 04:39:00.000,-20.845,-174.099,2851.984931
01 Jan 2015 04:39:10.000,-20.478,-174.067,2856.42812
01 Jan 2015 04:39:20.000,-20.112,-174.036,2860.794161
01 Jan 2015 04:39:30.000,-19.746,-174.005,2865.082958
01 Jan 2015 04:39:40.000,-19.38,-173.974,2869.29442
01 Jan 2015 04:39:50.000,-19.014,-173.944,2873.428455
01 Jan 2015 04:40:00.000,-18.649,-173.914,2877.484976
01 Jan 2015 04:40:10.000,-18.284,-173.884,2881.465987
01 Jan 2015 04:40:20.000,-17.919,-173.855,2885.369298
01 Jan 2015 04:40:30.000,-17.555,-173.826,2889.194813
01 Jan 2015 04:40:40.000,-17.19,-173.797,2892.942436
01 Jan 2015 04:40:50.000,-16.826,-173.769,2896.612075
01 Jan 2015 04:41:00.000,-16.463,-173.741,2900.20364
01 Jan 2015 04:41:10.000,-16.099,-173.714,2903.717044
01 Jan 2015 04:41:20.000,-15.736,-173.687,2907.152201
01 Jan 2015 04:41:30.000,-15.373,-173.66,2910.509029
01 Jan 2015 04:41:40.000,-15.01,-173.633,2913.787449
01 Jan 2015 04:41:50.000,-14.648,-173.606,2916.987384
01 Jan 2015 04:42:00.000,-14.286,-173.58,2920.108759
01 Jan 2015 04:42:10.000,-13.924,-173.555,2923.151502
01 Jan 2015 04:42:20.000,-13.562,-173.529,2926.115544
01 Jan 2015 04:42:30.000,-13.2,-173.504,2929.000818
01 Jan 2015 04:42:40.000,-12.839,-173.478,2931.807259
01 Jan 2015 04:42:50.000,-12.477,-173.454,2934.534806
01 Jan 2015 04:43:00.000,-12.116,-173.429,2937.183399
01 Jan 2015 04:43:10.000,-11.755,-173.404,2939.752982
01 Jan 2015 04:43:20.000,-11.395,-173.38,2942.243501
01 Jan 2015 04:43:30.000,-11.034,-173.356,2944.654902
01 Jan 2015 04:43:40.000,-10.674,-173.332,2946.987138
01 Jan 2015 04:43:50.000,-10.313,-173.309,2949.240161
01 Jan 2015 04:44:00.000,-9.953,-173.285,2951.413925
01 Jan 2015 04:44:10.000,-9.593,-173.262,2953.50839
01 Jan 2015 04:44:20.000,-9.234,-173.239,2955.523514
01 Jan 2015 04:44:30.000,-8.874,-173.216,2957.45926
01 Jan 2015 04:44:40.000,-8.515,-173.193,2959.315593
01 Jan 2015 04:44:50.000,-8.155,-173.17,2961.092479
01 Jan 2015 04:45:00.000,-7.796,-173.148,2962.789887
01 Jan 2015 04:45:10.000,-7.437,-173.125,2964.409513
01 Jan 2015 04:45:20.000,-7.078,-173.103,2965.94959
01 Jan 2015 04:45:30.000,-6.719,-173.081,2967.410078
01 Jan 2015 04:45:40.000,-6.36,-173.059,2968.790942
01 Jan 2015 04:45:50.000,-6.001,-173.037,2970.092145
01 Jan 2015 04:46:00.000,-5.643,-173.015,2971.313654
01 Jan 2015 04:46:10.000,-5.284,-172.993,2972.455439
01 Jan 2015 04:46:20.000,-4.926,-172.971,2973.517471
01 Jan 2015 04:46:30.000,-4.567,-172.95,2974.499722
01 Jan 2015 04:46:40.000,-4.209,-172.928,2975.40217
01 Jan 2015 04:46:50.000,-3.851,-172.907,2976.224792
01 Jan 2015 04:47:00.000,-3.492,-172.885,2976.967568
01 Jan 2015 04:47:10.000,-3.134,-172.864,2977.630481
01 Jan 2015 04:47:20.000,-2.776,-172.843,2978.213516
01 Jan 2015 04:47:30.000,-2.418,-172.822,2978.716658
01 Jan 2015 04:47:40.000,-2.06,-172.8,2979.139898
01 Jan 2015 04:47:50.000,-1.702,-172.779,2979.483227
